,Unnamed: 0,Thermal file,Thermal mask file
645,645,Scene 1/SyncT/00436.jpg,Scene 1/thermalMasks/00436.jpg
1172,1172,Scene 1/SyncT/01514.jpg,Scene 1/thermalMasks/01514.jpg
2882,2882,Scene 1/SyncT/02394.jpg,Scene 1/thermalMasks/02394.jpg
5767,659,Scene 3/SyncT/00851.jpg,Scene 3/thermalMasks/00851.jpg
4698,1430,Scene 2/SyncT/01728.jpg,Scene 2/thermalMasks/01728.jpg
4508,1240,Scene 2/SyncT/01538.jpg,Scene 2/thermalMasks/01538.jpg
1082,1082,Scene 1/SyncT/01424.jpg,Scene 1/thermalMasks/01424.jpg
4994,1726,Scene 2/SyncT/01993.jpg,Scene 2/thermalMasks/01993.jpg
3289,21,Scene 2/SyncT/00235.jpg,Scene 2/thermalMasks/00235.jpg
525,525,Scene 1/SyncT/00316.jpg,Scene 1/thermalMasks/00316.jpg
7386,2278,Scene 3/SyncT/01838.jpg,Scene 3/thermalMasks/01838.jpg
7948,2840,Scene 3/SyncT/02400.jpg,Scene 3/thermalMasks/02400.jpg
6971,1863,Scene 3/SyncT/01423.jpg,Scene 3/thermalMasks/01423.jpg
2481,2481,Scene 1/SyncT/02193.jpg,Scene 1/thermalMasks/02193.jpg
2944,2944,Scene 1/SyncT/00323.jpg,Scene 1/thermalMasks/00323.jpg
997,997,Scene 1/SyncT/01339.jpg,Scene 1/thermalMasks/01339.jpg
1423,1423,Scene 1/SyncT/01664.jpg,Scene 1/thermalMasks/01664.jpg
1582,1582,Scene 1/SyncT/01744.jpg,Scene 1/thermalMasks/01744.jpg
4626,1358,Scene 2/SyncT/01656.jpg,Scene 2/thermalMasks/01656.jpg
7237,2129,Scene 3/SyncT/01689.jpg,Scene 3/thermalMasks/01689.jpg
5226,118,Scene 3/SyncT/00172.jpg,Scene 3/thermalMasks/00172.jpg
2387,2387,Scene 1/SyncT/02146.jpg,Scene 1/thermalMasks/02146.jpg
2590,2590,Scene 1/SyncT/02248.jpg,Scene 1/thermalMasks/02248.jpg
1978,1978,Scene 1/SyncT/01942.jpg,Scene 1/thermalMasks/01942.jpg
2250,2250,Scene 1/SyncT/02078.jpg,Scene 1/thermalMasks/02078.jpg
7498,2390,Scene 3/SyncT/01950.jpg,Scene 3/thermalMasks/01950.jpg
5153,45,Scene 3/SyncT/00137.jpg,Scene 3/thermalMasks/00137.jpg
1642,1642,Scene 1/SyncT/01774.jpg,Scene 1/thermalMasks/01774.jpg
1838,1838,Scene 1/SyncT/01872.jpg,Scene 1/thermalMasks/01872.jpg
7162,2054,Scene 3/SyncT/01614.jpg,Scene 3/thermalMasks/01614.jpg
3260,3260,Scene 1/SyncT/01238.jpg,Scene 1/thermalMasks/01238.jpg
1130,1130,Scene 1/SyncT/01472.jpg,Scene 1/thermalMasks/01472.jpg
3964,696,Scene 2/SyncT/00776.jpg,Scene 2/thermalMasks/00776.jpg
5901,793,Scene 3/SyncT/00896.jpg,Scene 3/thermalMasks/00896.jpg
1835,1835,Scene 1/SyncT/01870.jpg,Scene 1/thermalMasks/01870.jpg
7284,2176,Scene 3/SyncT/01736.jpg,Scene 3/thermalMasks/01736.jpg
7873,2765,Scene 3/SyncT/02325.jpg,Scene 3/thermalMasks/02325.jpg
1707,1707,Scene 1/SyncT/01806.jpg,Scene 1/thermalMasks/01806.jpg
5894,786,Scene 3/SyncT/00894.jpg,Scene 3/thermalMasks/00894.jpg
1824,1824,Scene 1/SyncT/01865.jpg,Scene 1/thermalMasks/01865.jpg
1015,1015,Scene 1/SyncT/01357.jpg,Scene 1/thermalMasks/01357.jpg
1901,1901,Scene 1/SyncT/01903.jpg,Scene 1/thermalMasks/01903.jpg
2383,2383,Scene 1/SyncT/02144.jpg,Scene 1/thermalMasks/02144.jpg
2990,2990,Scene 1/SyncT/00369.jpg,Scene 1/thermalMasks/00369.jpg
4583,1315,Scene 2/SyncT/01613.jpg,Scene 2/thermalMasks/01613.jpg
5138,30,Scene 3/SyncT/00120.jpg,Scene 3/thermalMasks/00120.jpg
7894,2786,Scene 3/SyncT/02346.jpg,Scene 3/thermalMasks/02346.jpg
3989,721,Scene 2/SyncT/00801.jpg,Scene 2/thermalMasks/00801.jpg
7591,2483,Scene 3/SyncT/02043.jpg,Scene 3/thermalMasks/02043.jpg
4071,803,Scene 2/SyncT/00883.jpg,Scene 2/thermalMasks/00883.jpg
871,871,Scene 1/SyncT/01253.jpg,Scene 1/thermalMasks/01253.jpg
4594,1326,Scene 2/SyncT/01624.jpg,Scene 2/thermalMasks/01624.jpg
3923,655,Scene 2/SyncT/00735.jpg,Scene 2/thermalMasks/00735.jpg
1482,1482,Scene 1/SyncT/01694.jpg,Scene 1/thermalMasks/01694.jpg
1909,1909,Scene 1/SyncT/01907.jpg,Scene 1/thermalMasks/01907.jpg
651,651,Scene 1/SyncT/00442.jpg,Scene 1/thermalMasks/00442.jpg
686,686,Scene 1/SyncT/00477.jpg,Scene 1/thermalMasks/00477.jpg
3614,346,Scene 2/SyncT/00475.jpg,Scene 2/thermalMasks/00475.jpg
3616,348,Scene 2/SyncT/00477.jpg,Scene 2/thermalMasks/00477.jpg
4360,1092,Scene 2/SyncT/01259.jpg,Scene 2/thermalMasks/01259.jpg
7143,2035,Scene 3/SyncT/01595.jpg,Scene 3/thermalMasks/01595.jpg
4013,745,Scene 2/SyncT/00825.jpg,Scene 2/thermalMasks/00825.jpg
3227,3227,Scene 1/SyncT/01205.jpg,Scene 1/thermalMasks/01205.jpg
4191,923,Scene 2/SyncT/01003.jpg,Scene 2/thermalMasks/01003.jpg
6698,1590,Scene 3/SyncT/01253.jpg,Scene 3/thermalMasks/01253.jpg
4680,1412,Scene 2/SyncT/01710.jpg,Scene 2/thermalMasks/01710.jpg
6571,1463,Scene 3/SyncT/01189.jpg,Scene 3/thermalMasks/01189.jpg
526,526,Scene 1/SyncT/00317.jpg,Scene 1/thermalMasks/00317.jpg
2523,2523,Scene 1/SyncT/02214.jpg,Scene 1/thermalMasks/02214.jpg
3479,211,Scene 2/SyncT/00362.jpg,Scene 2/thermalMasks/00362.jpg
6440,1332,Scene 3/SyncT/01124.jpg,Scene 3/thermalMasks/01124.jpg
5395,287,Scene 3/SyncT/00242.jpg,Scene 3/thermalMasks/00242.jpg
4284,1016,Scene 2/SyncT/01055.jpg,Scene 2/thermalMasks/01055.jpg
5954,846,Scene 3/SyncT/00914.jpg,Scene 3/thermalMasks/00914.jpg
4789,1521,Scene 2/SyncT/01813.jpg,Scene 2/thermalMasks/01813.jpg
4778,1510,Scene 2/SyncT/01807.jpg,Scene 2/thermalMasks/01807.jpg
5644,536,Scene 3/SyncT/00810.jpg,Scene 3/thermalMasks/00810.jpg
460,460,Scene 1/SyncT/00263.jpg,Scene 1/thermalMasks/00263.jpg
654,654,Scene 1/SyncT/00445.jpg,Scene 1/thermalMasks/00445.jpg
683,683,Scene 1/SyncT/00474.jpg,Scene 1/thermalMasks/00474.jpg
6310,1202,Scene 3/SyncT/01059.jpg,Scene 3/thermalMasks/01059.jpg
5437,329,Scene 3/SyncT/00263.jpg,Scene 3/thermalMasks/00263.jpg
728,728,Scene 1/SyncT/00519.jpg,Scene 1/thermalMasks/00519.jpg
3264,3264,Scene 1/SyncT/01242.jpg,Scene 1/thermalMasks/01242.jpg
1438,1438,Scene 1/SyncT/01672.jpg,Scene 1/thermalMasks/01672.jpg
1834,1834,Scene 1/SyncT/01870.jpg,Scene 1/thermalMasks/01870.jpg
2404,2404,Scene 1/SyncT/02155.jpg,Scene 1/thermalMasks/02155.jpg
1301,1301,Scene 1/SyncT/01603.jpg,Scene 1/thermalMasks/01603.jpg
6049,941,Scene 3/SyncT/00945.jpg,Scene 3/thermalMasks/00945.jpg
4379,1111,Scene 2/SyncT/01278.jpg,Scene 2/thermalMasks/01278.jpg
6570,1462,Scene 3/SyncT/01189.jpg,Scene 3/thermalMasks/01189.jpg
3997,729,Scene 2/SyncT/00809.jpg,Scene 2/thermalMasks/00809.jpg
5941,833,Scene 3/SyncT/00909.jpg,Scene 3/thermalMasks/00909.jpg
7602,2494,Scene 3/SyncT/02054.jpg,Scene 3/thermalMasks/02054.jpg
6999,1891,Scene 3/SyncT/01451.jpg,Scene 3/thermalMasks/01451.jpg
2657,2657,Scene 1/SyncT/02281.jpg,Scene 1/thermalMasks/02281.jpg
2799,2799,Scene 1/SyncT/02352.jpg,Scene 1/thermalMasks/02352.jpg
1021,1021,Scene 1/SyncT/01363.jpg,Scene 1/thermalMasks/01363.jpg
6094,986,Scene 3/SyncT/00960.jpg,Scene 3/thermalMasks/00960.jpg
4290,1022,Scene 2/SyncT/01061.jpg,Scene 2/thermalMasks/01061.jpg
6769,1661,Scene 3/SyncT/01288.jpg,Scene 3/thermalMasks/01288.jpg
4423,1155,Scene 2/SyncT/01322.jpg,Scene 2/thermalMasks/01322.jpg
7208,2100,Scene 3/SyncT/01660.jpg,Scene 3/thermalMasks/01660.jpg
3688,420,Scene 2/SyncT/00516.jpg,Scene 2/thermalMasks/00516.jpg
4726,1458,Scene 2/SyncT/01756.jpg,Scene 2/thermalMasks/01756.jpg
1730,1730,Scene 1/SyncT/01818.jpg,Scene 1/thermalMasks/01818.jpg
5839,731,Scene 3/SyncT/00875.jpg,Scene 3/thermalMasks/00875.jpg
1802,1802,Scene 1/SyncT/01854.jpg,Scene 1/thermalMasks/01854.jpg
7227,2119,Scene 3/SyncT/01679.jpg,Scene 3/thermalMasks/01679.jpg
2912,2912,Scene 1/SyncT/00291.jpg,Scene 1/thermalMasks/00291.jpg
960,960,Scene 1/SyncT/01302.jpg,Scene 1/thermalMasks/01302.jpg
6287,1179,Scene 3/SyncT/01047.jpg,Scene 3/thermalMasks/01047.jpg
7004,1896,Scene 3/SyncT/01456.jpg,Scene 3/thermalMasks/01456.jpg
4031,763,Scene 2/SyncT/00843.jpg,Scene 2/thermalMasks/00843.jpg
2291,2291,Scene 1/SyncT/02098.jpg,Scene 1/thermalMasks/02098.jpg
3636,368,Scene 2/SyncT/00490.jpg,Scene 2/thermalMasks/00490.jpg
6889,1781,Scene 3/SyncT/01348.jpg,Scene 3/thermalMasks/01348.jpg
1634,1634,Scene 1/SyncT/01770.jpg,Scene 1/thermalMasks/01770.jpg
1405,1405,Scene 1/SyncT/01655.jpg,Scene 1/thermalMasks/01655.jpg
493,493,Scene 1/SyncT/00284.jpg,Scene 1/thermalMasks/00284.jpg
1630,1630,Scene 1/SyncT/01768.jpg,Scene 1/thermalMasks/01768.jpg
5363,255,Scene 3/SyncT/00226.jpg,Scene 3/thermalMasks/00226.jpg
6187,1079,Scene 3/SyncT/00997.jpg,Scene 3/thermalMasks/00997.jpg
6100,992,Scene 3/SyncT/00962.jpg,Scene 3/thermalMasks/00962.jpg
4215,947,Scene 2/SyncT/01017.jpg,Scene 2/thermalMasks/01017.jpg
3543,275,Scene 2/SyncT/00404.jpg,Scene 2/thermalMasks/00404.jpg
6420,1312,Scene 3/SyncT/01114.jpg,Scene 3/thermalMasks/01114.jpg
6462,1354,Scene 3/SyncT/01135.jpg,Scene 3/thermalMasks/01135.jpg
2895,2895,Scene 1/SyncT/02400.jpg,Scene 1/thermalMasks/02400.jpg
1380,1380,Scene 1/SyncT/01643.jpg,Scene 1/thermalMasks/01643.jpg
1318,1318,Scene 1/SyncT/01612.jpg,Scene 1/thermalMasks/01612.jpg
891,891,Scene 1/SyncT/01263.jpg,Scene 1/thermalMasks/01263.jpg
5500,392,Scene 3/SyncT/00294.jpg,Scene 3/thermalMasks/00294.jpg
7088,1980,Scene 3/SyncT/01540.jpg,Scene 3/thermalMasks/01540.jpg
5946,838,Scene 3/SyncT/00911.jpg,Scene 3/thermalMasks/00911.jpg
2903,2903,Scene 1/SyncT/00282.jpg,Scene 1/thermalMasks/00282.jpg
3672,404,Scene 2/SyncT/00508.jpg,Scene 2/thermalMasks/00508.jpg
625,625,Scene 1/SyncT/00416.jpg,Scene 1/thermalMasks/00416.jpg
870,870,Scene 1/SyncT/01253.jpg,Scene 1/thermalMasks/01253.jpg
760,760,Scene 1/SyncT/00551.jpg,Scene 1/thermalMasks/00551.jpg
5474,366,Scene 3/SyncT/00281.jpg,Scene 3/thermalMasks/00281.jpg
1090,1090,Scene 1/SyncT/01432.jpg,Scene 1/thermalMasks/01432.jpg
7201,2093,Scene 3/SyncT/01653.jpg,Scene 3/thermalMasks/01653.jpg
591,591,Scene 1/SyncT/00382.jpg,Scene 1/thermalMasks/00382.jpg
1097,1097,Scene 1/SyncT/01439.jpg,Scene 1/thermalMasks/01439.jpg
5972,864,Scene 3/SyncT/00920.jpg,Scene 3/thermalMasks/00920.jpg
1027,1027,Scene 1/SyncT/01369.jpg,Scene 1/thermalMasks/01369.jpg
6785,1677,Scene 3/SyncT/01296.jpg,Scene 3/thermalMasks/01296.jpg
7639,2531,Scene 3/SyncT/02091.jpg,Scene 3/thermalMasks/02091.jpg
2112,2112,Scene 1/SyncT/02009.jpg,Scene 1/thermalMasks/02009.jpg
2647,2647,Scene 1/SyncT/02276.jpg,Scene 1/thermalMasks/02276.jpg
7552,2444,Scene 3/SyncT/02004.jpg,Scene 3/thermalMasks/02004.jpg
2688,2688,Scene 1/SyncT/02297.jpg,Scene 1/thermalMasks/02297.jpg
4993,1725,Scene 2/SyncT/01992.jpg,Scene 2/thermalMasks/01992.jpg
7099,1991,Scene 3/SyncT/01551.jpg,Scene 3/thermalMasks/01551.jpg
7459,2351,Scene 3/SyncT/01911.jpg,Scene 3/thermalMasks/01911.jpg
2432,2432,Scene 1/SyncT/02169.jpg,Scene 1/thermalMasks/02169.jpg
6910,1802,Scene 3/SyncT/01362.jpg,Scene 3/thermalMasks/01362.jpg
4399,1131,Scene 2/SyncT/01298.jpg,Scene 2/thermalMasks/01298.jpg
6582,1474,Scene 3/SyncT/01195.jpg,Scene 3/thermalMasks/01195.jpg
2057,2057,Scene 1/SyncT/01981.jpg,Scene 1/thermalMasks/01981.jpg
5069,1801,Scene 2/SyncT/02068.jpg,Scene 2/thermalMasks/02068.jpg
5772,664,Scene 3/SyncT/00853.jpg,Scene 3/thermalMasks/00853.jpg
1202,1202,Scene 1/SyncT/01544.jpg,Scene 1/thermalMasks/01544.jpg
2979,2979,Scene 1/SyncT/00358.jpg,Scene 1/thermalMasks/00358.jpg
3675,407,Scene 2/SyncT/00510.jpg,Scene 2/thermalMasks/00510.jpg
4982,1714,Scene 2/SyncT/01981.jpg,Scene 2/thermalMasks/01981.jpg
5985,877,Scene 3/SyncT/00924.jpg,Scene 3/thermalMasks/00924.jpg
7536,2428,Scene 3/SyncT/01988.jpg,Scene 3/thermalMasks/01988.jpg
2428,2428,Scene 1/SyncT/02167.jpg,Scene 1/thermalMasks/02167.jpg
5288,180,Scene 3/SyncT/00193.jpg,Scene 3/thermalMasks/00193.jpg
2482,2482,Scene 1/SyncT/02194.jpg,Scene 1/thermalMasks/02194.jpg
6041,933,Scene 3/SyncT/00943.jpg,Scene 3/thermalMasks/00943.jpg
5630,522,Scene 3/SyncT/00806.jpg,Scene 3/thermalMasks/00806.jpg
1100,1100,Scene 1/SyncT/01442.jpg,Scene 1/thermalMasks/01442.jpg
6160,1052,Scene 3/SyncT/00984.jpg,Scene 3/thermalMasks/00984.jpg
4591,1323,Scene 2/SyncT/01621.jpg,Scene 2/thermalMasks/01621.jpg
4536,1268,Scene 2/SyncT/01566.jpg,Scene 2/thermalMasks/01566.jpg
4333,1065,Scene 2/SyncT/01232.jpg,Scene 2/thermalMasks/01232.jpg
5205,97,Scene 3/SyncT/00165.jpg,Scene 3/thermalMasks/00165.jpg
1970,1970,Scene 1/SyncT/01938.jpg,Scene 1/thermalMasks/01938.jpg
1163,1163,Scene 1/SyncT/01505.jpg,Scene 1/thermalMasks/01505.jpg
5308,200,Scene 3/SyncT/00199.jpg,Scene 3/thermalMasks/00199.jpg
5709,601,Scene 3/SyncT/00832.jpg,Scene 3/thermalMasks/00832.jpg
3589,321,Scene 2/SyncT/00450.jpg,Scene 2/thermalMasks/00450.jpg
4072,804,Scene 2/SyncT/00884.jpg,Scene 2/thermalMasks/00884.jpg
1330,1330,Scene 1/SyncT/01618.jpg,Scene 1/thermalMasks/01618.jpg
1120,1120,Scene 1/SyncT/01462.jpg,Scene 1/thermalMasks/01462.jpg
3651,383,Scene 2/SyncT/00498.jpg,Scene 2/thermalMasks/00498.jpg
2513,2513,Scene 1/SyncT/02209.jpg,Scene 1/thermalMasks/02209.jpg
637,637,Scene 1/SyncT/00428.jpg,Scene 1/thermalMasks/00428.jpg
4923,1655,Scene 2/SyncT/01922.jpg,Scene 2/thermalMasks/01922.jpg
6152,1044,Scene 3/SyncT/00979.jpg,Scene 3/thermalMasks/00979.jpg
7361,2253,Scene 3/SyncT/01813.jpg,Scene 3/thermalMasks/01813.jpg
7550,2442,Scene 3/SyncT/02002.jpg,Scene 3/thermalMasks/02002.jpg
5649,541,Scene 3/SyncT/00812.jpg,Scene 3/thermalMasks/00812.jpg
4130,862,Scene 2/SyncT/00942.jpg,Scene 2/thermalMasks/00942.jpg
5243,135,Scene 3/SyncT/00178.jpg,Scene 3/thermalMasks/00178.jpg
1610,1610,Scene 1/SyncT/01758.jpg,Scene 1/thermalMasks/01758.jpg
1854,1854,Scene 1/SyncT/01880.jpg,Scene 1/thermalMasks/01880.jpg
6153,1045,Scene 3/SyncT/00980.jpg,Scene 3/thermalMasks/00980.jpg
3255,3255,Scene 1/SyncT/01233.jpg,Scene 1/thermalMasks/01233.jpg
4559,1291,Scene 2/SyncT/01589.jpg,Scene 2/thermalMasks/01589.jpg
3601,333,Scene 2/SyncT/00462.jpg,Scene 2/thermalMasks/00462.jpg
7160,2052,Scene 3/SyncT/01612.jpg,Scene 3/thermalMasks/01612.jpg
1916,1916,Scene 1/SyncT/01911.jpg,Scene 1/thermalMasks/01911.jpg
4227,959,Scene 2/SyncT/01023.jpg,Scene 2/thermalMasks/01023.jpg
3344,76,Scene 2/SyncT/00290.jpg,Scene 2/thermalMasks/00290.jpg
1105,1105,Scene 1/SyncT/01447.jpg,Scene 1/thermalMasks/01447.jpg
4825,1557,Scene 2/SyncT/01831.jpg,Scene 2/thermalMasks/01831.jpg
6473,1365,Scene 3/SyncT/01140.jpg,Scene 3/thermalMasks/01140.jpg
3105,3105,Scene 1/SyncT/00484.jpg,Scene 1/thermalMasks/00484.jpg
3981,713,Scene 2/SyncT/00793.jpg,Scene 2/thermalMasks/00793.jpg
4819,1551,Scene 2/SyncT/01828.jpg,Scene 2/thermalMasks/01828.jpg
5773,665,Scene 3/SyncT/00853.jpg,Scene 3/thermalMasks/00853.jpg
7706,2598,Scene 3/SyncT/02158.jpg,Scene 3/thermalMasks/02158.jpg
738,738,Scene 1/SyncT/00529.jpg,Scene 1/thermalMasks/00529.jpg
5330,222,Scene 3/SyncT/00209.jpg,Scene 3/thermalMasks/00209.jpg
3754,486,Scene 2/SyncT/00566.jpg,Scene 2/thermalMasks/00566.jpg
937,937,Scene 1/SyncT/01286.jpg,Scene 1/thermalMasks/01286.jpg
1546,1546,Scene 1/SyncT/01726.jpg,Scene 1/thermalMasks/01726.jpg
89,89,Scene 1/SyncT/00089.jpg,Scene 1/thermalMasks/00089.jpg
3942,674,Scene 2/SyncT/00754.jpg,Scene 2/thermalMasks/00754.jpg
7026,1918,Scene 3/SyncT/01478.jpg,Scene 3/thermalMasks/01478.jpg
2812,2812,Scene 1/SyncT/02359.jpg,Scene 1/thermalMasks/02359.jpg
636,636,Scene 1/SyncT/00427.jpg,Scene 1/thermalMasks/00427.jpg
1771,1771,Scene 1/SyncT/01838.jpg,Scene 1/thermalMasks/01838.jpg
5565,457,Scene 3/SyncT/00783.jpg,Scene 3/thermalMasks/00783.jpg
672,672,Scene 1/SyncT/00463.jpg,Scene 1/thermalMasks/00463.jpg
233,233,Scene 1/SyncT/00149.jpg,Scene 1/thermalMasks/00149.jpg
4704,1436,Scene 2/SyncT/01734.jpg,Scene 2/thermalMasks/01734.jpg
7437,2329,Scene 3/SyncT/01889.jpg,Scene 3/thermalMasks/01889.jpg
3182,3182,Scene 1/SyncT/00561.jpg,Scene 1/thermalMasks/00561.jpg
718,718,Scene 1/SyncT/00509.jpg,Scene 1/thermalMasks/00509.jpg
3224,3224,Scene 1/SyncT/01202.jpg,Scene 1/thermalMasks/01202.jpg
1884,1884,Scene 1/SyncT/01895.jpg,Scene 1/thermalMasks/01895.jpg
3896,628,Scene 2/SyncT/00708.jpg,Scene 2/thermalMasks/00708.jpg
4452,1184,Scene 2/SyncT/01351.jpg,Scene 2/thermalMasks/01351.jpg
2235,2235,Scene 1/SyncT/02070.jpg,Scene 1/thermalMasks/02070.jpg
7400,2292,Scene 3/SyncT/01852.jpg,Scene 3/thermalMasks/01852.jpg
6629,1521,Scene 3/SyncT/01218.jpg,Scene 3/thermalMasks/01218.jpg
4530,1262,Scene 2/SyncT/01560.jpg,Scene 2/thermalMasks/01560.jpg
5650,542,Scene 3/SyncT/00812.jpg,Scene 3/thermalMasks/00812.jpg
3604,336,Scene 2/SyncT/00465.jpg,Scene 2/thermalMasks/00465.jpg
4849,1581,Scene 2/SyncT/01848.jpg,Scene 2/thermalMasks/01848.jpg
1567,1567,Scene 1/SyncT/01736.jpg,Scene 1/thermalMasks/01736.jpg
7263,2155,Scene 3/SyncT/01715.jpg,Scene 3/thermalMasks/01715.jpg
879,879,Scene 1/SyncT/01257.jpg,Scene 1/thermalMasks/01257.jpg
2835,2835,Scene 1/SyncT/02370.jpg,Scene 1/thermalMasks/02370.jpg
7323,2215,Scene 3/SyncT/01775.jpg,Scene 3/thermalMasks/01775.jpg
1066,1066,Scene 1/SyncT/01408.jpg,Scene 1/thermalMasks/01408.jpg
7113,2005,Scene 3/SyncT/01565.jpg,Scene 3/thermalMasks/01565.jpg
4790,1522,Scene 2/SyncT/01813.jpg,Scene 2/thermalMasks/01813.jpg
965,965,Scene 1/SyncT/01307.jpg,Scene 1/thermalMasks/01307.jpg
3110,3110,Scene 1/SyncT/00489.jpg,Scene 1/thermalMasks/00489.jpg
2091,2091,Scene 1/SyncT/01998.jpg,Scene 1/thermalMasks/01998.jpg
2189,2189,Scene 1/SyncT/02047.jpg,Scene 1/thermalMasks/02047.jpg
869,869,Scene 1/SyncT/01252.jpg,Scene 1/thermalMasks/01252.jpg
1254,1254,Scene 1/SyncT/01580.jpg,Scene 1/thermalMasks/01580.jpg
2386,2386,Scene 1/SyncT/02146.jpg,Scene 1/thermalMasks/02146.jpg
1792,1792,Scene 1/SyncT/01849.jpg,Scene 1/thermalMasks/01849.jpg
1328,1328,Scene 1/SyncT/01617.jpg,Scene 1/thermalMasks/01617.jpg
604,604,Scene 1/SyncT/00395.jpg,Scene 1/thermalMasks/00395.jpg
1778,1778,Scene 1/SyncT/01842.jpg,Scene 1/thermalMasks/01842.jpg
7040,1932,Scene 3/SyncT/01492.jpg,Scene 3/thermalMasks/01492.jpg
7345,2237,Scene 3/SyncT/01797.jpg,Scene 3/thermalMasks/01797.jpg
3801,533,Scene 2/SyncT/00613.jpg,Scene 2/thermalMasks/00613.jpg
3828,560,Scene 2/SyncT/00640.jpg,Scene 2/thermalMasks/00640.jpg
3198,3198,Scene 1/SyncT/00577.jpg,Scene 1/thermalMasks/00577.jpg
3421,153,Scene 2/SyncT/00333.jpg,Scene 2/thermalMasks/00333.jpg
6572,1464,Scene 3/SyncT/01190.jpg,Scene 3/thermalMasks/01190.jpg
6608,1500,Scene 3/SyncT/01208.jpg,Scene 3/thermalMasks/01208.jpg
7570,2462,Scene 3/SyncT/02022.jpg,Scene 3/thermalMasks/02022.jpg
7792,2684,Scene 3/SyncT/02244.jpg,Scene 3/thermalMasks/02244.jpg
6659,1551,Scene 3/SyncT/01233.jpg,Scene 3/thermalMasks/01233.jpg
522,522,Scene 1/SyncT/00313.jpg,Scene 1/thermalMasks/00313.jpg
6518,1410,Scene 3/SyncT/01163.jpg,Scene 3/thermalMasks/01163.jpg
125,125,Scene 1/SyncT/00101.jpg,Scene 1/thermalMasks/00101.jpg
4527,1259,Scene 2/SyncT/01557.jpg,Scene 2/thermalMasks/01557.jpg
2272,2272,Scene 1/SyncT/02089.jpg,Scene 1/thermalMasks/02089.jpg
7605,2497,Scene 3/SyncT/02057.jpg,Scene 3/thermalMasks/02057.jpg
6762,1654,Scene 3/SyncT/01285.jpg,Scene 3/thermalMasks/01285.jpg
5847,739,Scene 3/SyncT/00878.jpg,Scene 3/thermalMasks/00878.jpg
1093,1093,Scene 1/SyncT/01435.jpg,Scene 1/thermalMasks/01435.jpg
3949,681,Scene 2/SyncT/00761.jpg,Scene 2/thermalMasks/00761.jpg
7631,2523,Scene 3/SyncT/02083.jpg,Scene 3/thermalMasks/02083.jpg
8,8,Scene 1/SyncT/00051.jpg,Scene 1/thermalMasks/00051.jpg
7356,2248,Scene 3/SyncT/01808.jpg,Scene 3/thermalMasks/01808.jpg
5823,715,Scene 3/SyncT/00870.jpg,Scene 3/thermalMasks/00870.jpg
2755,2755,Scene 1/SyncT/02330.jpg,Scene 1/thermalMasks/02330.jpg
5141,33,Scene 3/SyncT/00124.jpg,Scene 3/thermalMasks/00124.jpg
136,136,Scene 1/SyncT/00105.jpg,Scene 1/thermalMasks/00105.jpg
6457,1349,Scene 3/SyncT/01132.jpg,Scene 3/thermalMasks/01132.jpg
6996,1888,Scene 3/SyncT/01448.jpg,Scene 3/thermalMasks/01448.jpg
5714,606,Scene 3/SyncT/00834.jpg,Scene 3/thermalMasks/00834.jpg
4661,1393,Scene 2/SyncT/01691.jpg,Scene 2/thermalMasks/01691.jpg
1067,1067,Scene 1/SyncT/01409.jpg,Scene 1/thermalMasks/01409.jpg
4894,1626,Scene 2/SyncT/01893.jpg,Scene 2/thermalMasks/01893.jpg
704,704,Scene 1/SyncT/00495.jpg,Scene 1/thermalMasks/00495.jpg
6353,1245,Scene 3/SyncT/01080.jpg,Scene 3/thermalMasks/01080.jpg
765,765,Scene 1/SyncT/00556.jpg,Scene 1/thermalMasks/00556.jpg
7617,2509,Scene 3/SyncT/02069.jpg,Scene 3/thermalMasks/02069.jpg
7301,2193,Scene 3/SyncT/01753.jpg,Scene 3/thermalMasks/01753.jpg
6267,1159,Scene 3/SyncT/01037.jpg,Scene 3/thermalMasks/01037.jpg
7566,2458,Scene 3/SyncT/02018.jpg,Scene 3/thermalMasks/02018.jpg
6058,950,Scene 3/SyncT/00948.jpg,Scene 3/thermalMasks/00948.jpg
60,60,Scene 1/SyncT/00079.jpg,Scene 1/thermalMasks/00079.jpg
1735,1735,Scene 1/SyncT/01820.jpg,Scene 1/thermalMasks/01820.jpg
4394,1126,Scene 2/SyncT/01293.jpg,Scene 2/thermalMasks/01293.jpg
3379,111,Scene 2/SyncT/00312.jpg,Scene 2/thermalMasks/00312.jpg
459,459,Scene 1/SyncT/00262.jpg,Scene 1/thermalMasks/00262.jpg
6181,1073,Scene 3/SyncT/00994.jpg,Scene 3/thermalMasks/00994.jpg
22,22,Scene 1/SyncT/00065.jpg,Scene 1/thermalMasks/00065.jpg
3321,53,Scene 2/SyncT/00267.jpg,Scene 2/thermalMasks/00267.jpg
3121,3121,Scene 1/SyncT/00500.jpg,Scene 1/thermalMasks/00500.jpg
3453,185,Scene 2/SyncT/00349.jpg,Scene 2/thermalMasks/00349.jpg
88,88,Scene 1/SyncT/00089.jpg,Scene 1/thermalMasks/00089.jpg
4761,1493,Scene 2/SyncT/01791.jpg,Scene 2/thermalMasks/01791.jpg
4999,1731,Scene 2/SyncT/01998.jpg,Scene 2/thermalMasks/01998.jpg
913,913,Scene 1/SyncT/01274.jpg,Scene 1/thermalMasks/01274.jpg
4552,1284,Scene 2/SyncT/01582.jpg,Scene 2/thermalMasks/01582.jpg
