,Thermal file,Thermal mask file
2146,Scene 1/SyncT/02026.jpg,Scene 1/thermalMasks/02026.jpg
2147,Scene 1/SyncT/02026.jpg,Scene 1/thermalMasks/02026.jpg
2148,Scene 1/SyncT/02027.jpg,Scene 1/thermalMasks/02027.jpg
2149,Scene 1/SyncT/02027.jpg,Scene 1/thermalMasks/02027.jpg
2150,Scene 1/SyncT/02028.jpg,Scene 1/thermalMasks/02028.jpg
2151,Scene 1/SyncT/02028.jpg,Scene 1/thermalMasks/02028.jpg
2152,Scene 1/SyncT/02029.jpg,Scene 1/thermalMasks/02029.jpg
2153,Scene 1/SyncT/02029.jpg,Scene 1/thermalMasks/02029.jpg
2154,Scene 1/SyncT/02030.jpg,Scene 1/thermalMasks/02030.jpg
2155,Scene 1/SyncT/02030.jpg,Scene 1/thermalMasks/02030.jpg
2156,Scene 1/SyncT/02031.jpg,Scene 1/thermalMasks/02031.jpg
2157,Scene 1/SyncT/02031.jpg,Scene 1/thermalMasks/02031.jpg
2158,Scene 1/SyncT/02032.jpg,Scene 1/thermalMasks/02032.jpg
2159,Scene 1/SyncT/02032.jpg,Scene 1/thermalMasks/02032.jpg
2160,Scene 1/SyncT/02033.jpg,Scene 1/thermalMasks/02033.jpg
2161,Scene 1/SyncT/02033.jpg,Scene 1/thermalMasks/02033.jpg
2162,Scene 1/SyncT/02034.jpg,Scene 1/thermalMasks/02034.jpg
2163,Scene 1/SyncT/02034.jpg,Scene 1/thermalMasks/02034.jpg
2164,Scene 1/SyncT/02035.jpg,Scene 1/thermalMasks/02035.jpg
2165,Scene 1/SyncT/02035.jpg,Scene 1/thermalMasks/02035.jpg
2166,Scene 1/SyncT/02036.jpg,Scene 1/thermalMasks/02036.jpg
2167,Scene 1/SyncT/02036.jpg,Scene 1/thermalMasks/02036.jpg
2168,Scene 1/SyncT/02037.jpg,Scene 1/thermalMasks/02037.jpg
2169,Scene 1/SyncT/02037.jpg,Scene 1/thermalMasks/02037.jpg
2170,Scene 1/SyncT/02038.jpg,Scene 1/thermalMasks/02038.jpg
2171,Scene 1/SyncT/02038.jpg,Scene 1/thermalMasks/02038.jpg
2172,Scene 1/SyncT/02039.jpg,Scene 1/thermalMasks/02039.jpg
2173,Scene 1/SyncT/02039.jpg,Scene 1/thermalMasks/02039.jpg
2174,Scene 1/SyncT/02040.jpg,Scene 1/thermalMasks/02040.jpg
2175,Scene 1/SyncT/02040.jpg,Scene 1/thermalMasks/02040.jpg
2176,Scene 1/SyncT/02041.jpg,Scene 1/thermalMasks/02041.jpg
2177,Scene 1/SyncT/02041.jpg,Scene 1/thermalMasks/02041.jpg
2178,Scene 1/SyncT/02042.jpg,Scene 1/thermalMasks/02042.jpg
2179,Scene 1/SyncT/02042.jpg,Scene 1/thermalMasks/02042.jpg
2180,Scene 1/SyncT/02043.jpg,Scene 1/thermalMasks/02043.jpg
2181,Scene 1/SyncT/02043.jpg,Scene 1/thermalMasks/02043.jpg
2182,Scene 1/SyncT/02044.jpg,Scene 1/thermalMasks/02044.jpg
2183,Scene 1/SyncT/02044.jpg,Scene 1/thermalMasks/02044.jpg
2184,Scene 1/SyncT/02045.jpg,Scene 1/thermalMasks/02045.jpg
2185,Scene 1/SyncT/02045.jpg,Scene 1/thermalMasks/02045.jpg
2186,Scene 1/SyncT/02046.jpg,Scene 1/thermalMasks/02046.jpg
2187,Scene 1/SyncT/02046.jpg,Scene 1/thermalMasks/02046.jpg
2188,Scene 1/SyncT/02047.jpg,Scene 1/thermalMasks/02047.jpg
2189,Scene 1/SyncT/02047.jpg,Scene 1/thermalMasks/02047.jpg
2190,Scene 1/SyncT/02048.jpg,Scene 1/thermalMasks/02048.jpg
2191,Scene 1/SyncT/02048.jpg,Scene 1/thermalMasks/02048.jpg
2192,Scene 1/SyncT/02049.jpg,Scene 1/thermalMasks/02049.jpg
2193,Scene 1/SyncT/02049.jpg,Scene 1/thermalMasks/02049.jpg
2194,Scene 1/SyncT/02050.jpg,Scene 1/thermalMasks/02050.jpg
2195,Scene 1/SyncT/02050.jpg,Scene 1/thermalMasks/02050.jpg
2196,Scene 1/SyncT/02051.jpg,Scene 1/thermalMasks/02051.jpg
2197,Scene 1/SyncT/02051.jpg,Scene 1/thermalMasks/02051.jpg
2198,Scene 1/SyncT/02052.jpg,Scene 1/thermalMasks/02052.jpg
2199,Scene 1/SyncT/02052.jpg,Scene 1/thermalMasks/02052.jpg
2200,Scene 1/SyncT/02053.jpg,Scene 1/thermalMasks/02053.jpg
2201,Scene 1/SyncT/02053.jpg,Scene 1/thermalMasks/02053.jpg
2202,Scene 1/SyncT/02054.jpg,Scene 1/thermalMasks/02054.jpg
2203,Scene 1/SyncT/02054.jpg,Scene 1/thermalMasks/02054.jpg
2204,Scene 1/SyncT/02055.jpg,Scene 1/thermalMasks/02055.jpg
2205,Scene 1/SyncT/02055.jpg,Scene 1/thermalMasks/02055.jpg
2206,Scene 1/SyncT/02056.jpg,Scene 1/thermalMasks/02056.jpg
2207,Scene 1/SyncT/02056.jpg,Scene 1/thermalMasks/02056.jpg
2208,Scene 1/SyncT/02057.jpg,Scene 1/thermalMasks/02057.jpg
2209,Scene 1/SyncT/02057.jpg,Scene 1/thermalMasks/02057.jpg
2210,Scene 1/SyncT/02058.jpg,Scene 1/thermalMasks/02058.jpg
2211,Scene 1/SyncT/02058.jpg,Scene 1/thermalMasks/02058.jpg
2212,Scene 1/SyncT/02059.jpg,Scene 1/thermalMasks/02059.jpg
2213,Scene 1/SyncT/02059.jpg,Scene 1/thermalMasks/02059.jpg
2214,Scene 1/SyncT/02060.jpg,Scene 1/thermalMasks/02060.jpg
2215,Scene 1/SyncT/02060.jpg,Scene 1/thermalMasks/02060.jpg
2216,Scene 1/SyncT/02061.jpg,Scene 1/thermalMasks/02061.jpg
2217,Scene 1/SyncT/02061.jpg,Scene 1/thermalMasks/02061.jpg
2218,Scene 1/SyncT/02062.jpg,Scene 1/thermalMasks/02062.jpg
2219,Scene 1/SyncT/02062.jpg,Scene 1/thermalMasks/02062.jpg
2220,Scene 1/SyncT/02063.jpg,Scene 1/thermalMasks/02063.jpg
2221,Scene 1/SyncT/02063.jpg,Scene 1/thermalMasks/02063.jpg
2222,Scene 1/SyncT/02064.jpg,Scene 1/thermalMasks/02064.jpg
2223,Scene 1/SyncT/02064.jpg,Scene 1/thermalMasks/02064.jpg
2224,Scene 1/SyncT/02065.jpg,Scene 1/thermalMasks/02065.jpg
2225,Scene 1/SyncT/02065.jpg,Scene 1/thermalMasks/02065.jpg
2226,Scene 1/SyncT/02066.jpg,Scene 1/thermalMasks/02066.jpg
2227,Scene 1/SyncT/02066.jpg,Scene 1/thermalMasks/02066.jpg
2228,Scene 1/SyncT/02067.jpg,Scene 1/thermalMasks/02067.jpg
2229,Scene 1/SyncT/02067.jpg,Scene 1/thermalMasks/02067.jpg
2230,Scene 1/SyncT/02068.jpg,Scene 1/thermalMasks/02068.jpg
2231,Scene 1/SyncT/02068.jpg,Scene 1/thermalMasks/02068.jpg
2232,Scene 1/SyncT/02069.jpg,Scene 1/thermalMasks/02069.jpg
2233,Scene 1/SyncT/02069.jpg,Scene 1/thermalMasks/02069.jpg
2234,Scene 1/SyncT/02070.jpg,Scene 1/thermalMasks/02070.jpg
2235,Scene 1/SyncT/02070.jpg,Scene 1/thermalMasks/02070.jpg
2236,Scene 1/SyncT/02071.jpg,Scene 1/thermalMasks/02071.jpg
2237,Scene 1/SyncT/02071.jpg,Scene 1/thermalMasks/02071.jpg
2238,Scene 1/SyncT/02072.jpg,Scene 1/thermalMasks/02072.jpg
2239,Scene 1/SyncT/02072.jpg,Scene 1/thermalMasks/02072.jpg
2240,Scene 1/SyncT/02073.jpg,Scene 1/thermalMasks/02073.jpg
2241,Scene 1/SyncT/02073.jpg,Scene 1/thermalMasks/02073.jpg
2242,Scene 1/SyncT/02074.jpg,Scene 1/thermalMasks/02074.jpg
2243,Scene 1/SyncT/02074.jpg,Scene 1/thermalMasks/02074.jpg
2244,Scene 1/SyncT/02075.jpg,Scene 1/thermalMasks/02075.jpg
2245,Scene 1/SyncT/02075.jpg,Scene 1/thermalMasks/02075.jpg
2246,Scene 1/SyncT/02076.jpg,Scene 1/thermalMasks/02076.jpg
2247,Scene 1/SyncT/02076.jpg,Scene 1/thermalMasks/02076.jpg
2248,Scene 1/SyncT/02077.jpg,Scene 1/thermalMasks/02077.jpg
2249,Scene 1/SyncT/02077.jpg,Scene 1/thermalMasks/02077.jpg
2250,Scene 1/SyncT/02078.jpg,Scene 1/thermalMasks/02078.jpg
2251,Scene 1/SyncT/02078.jpg,Scene 1/thermalMasks/02078.jpg
2252,Scene 1/SyncT/02079.jpg,Scene 1/thermalMasks/02079.jpg
2253,Scene 1/SyncT/02079.jpg,Scene 1/thermalMasks/02079.jpg
2254,Scene 1/SyncT/02080.jpg,Scene 1/thermalMasks/02080.jpg
2255,Scene 1/SyncT/02080.jpg,Scene 1/thermalMasks/02080.jpg
2256,Scene 1/SyncT/02081.jpg,Scene 1/thermalMasks/02081.jpg
2257,Scene 1/SyncT/02081.jpg,Scene 1/thermalMasks/02081.jpg
2258,Scene 1/SyncT/02082.jpg,Scene 1/thermalMasks/02082.jpg
2259,Scene 1/SyncT/02082.jpg,Scene 1/thermalMasks/02082.jpg
2260,Scene 1/SyncT/02083.jpg,Scene 1/thermalMasks/02083.jpg
2261,Scene 1/SyncT/02083.jpg,Scene 1/thermalMasks/02083.jpg
2262,Scene 1/SyncT/02084.jpg,Scene 1/thermalMasks/02084.jpg
2263,Scene 1/SyncT/02084.jpg,Scene 1/thermalMasks/02084.jpg
2264,Scene 1/SyncT/02085.jpg,Scene 1/thermalMasks/02085.jpg
2265,Scene 1/SyncT/02085.jpg,Scene 1/thermalMasks/02085.jpg
2266,Scene 1/SyncT/02086.jpg,Scene 1/thermalMasks/02086.jpg
2267,Scene 1/SyncT/02086.jpg,Scene 1/thermalMasks/02086.jpg
2268,Scene 1/SyncT/02087.jpg,Scene 1/thermalMasks/02087.jpg
2269,Scene 1/SyncT/02087.jpg,Scene 1/thermalMasks/02087.jpg
2270,Scene 1/SyncT/02088.jpg,Scene 1/thermalMasks/02088.jpg
2271,Scene 1/SyncT/02088.jpg,Scene 1/thermalMasks/02088.jpg
2272,Scene 1/SyncT/02089.jpg,Scene 1/thermalMasks/02089.jpg
2273,Scene 1/SyncT/02089.jpg,Scene 1/thermalMasks/02089.jpg
2274,Scene 1/SyncT/02090.jpg,Scene 1/thermalMasks/02090.jpg
2275,Scene 1/SyncT/02090.jpg,Scene 1/thermalMasks/02090.jpg
2276,Scene 1/SyncT/02091.jpg,Scene 1/thermalMasks/02091.jpg
2277,Scene 1/SyncT/02091.jpg,Scene 1/thermalMasks/02091.jpg
2278,Scene 1/SyncT/02092.jpg,Scene 1/thermalMasks/02092.jpg
2279,Scene 1/SyncT/02092.jpg,Scene 1/thermalMasks/02092.jpg
2280,Scene 1/SyncT/02093.jpg,Scene 1/thermalMasks/02093.jpg
2281,Scene 1/SyncT/02093.jpg,Scene 1/thermalMasks/02093.jpg
2282,Scene 1/SyncT/02094.jpg,Scene 1/thermalMasks/02094.jpg
2283,Scene 1/SyncT/02094.jpg,Scene 1/thermalMasks/02094.jpg
2284,Scene 1/SyncT/02095.jpg,Scene 1/thermalMasks/02095.jpg
2285,Scene 1/SyncT/02095.jpg,Scene 1/thermalMasks/02095.jpg
2286,Scene 1/SyncT/02096.jpg,Scene 1/thermalMasks/02096.jpg
2287,Scene 1/SyncT/02096.jpg,Scene 1/thermalMasks/02096.jpg
2288,Scene 1/SyncT/02097.jpg,Scene 1/thermalMasks/02097.jpg
2289,Scene 1/SyncT/02097.jpg,Scene 1/thermalMasks/02097.jpg
2290,Scene 1/SyncT/02098.jpg,Scene 1/thermalMasks/02098.jpg
2291,Scene 1/SyncT/02098.jpg,Scene 1/thermalMasks/02098.jpg
2292,Scene 1/SyncT/02099.jpg,Scene 1/thermalMasks/02099.jpg
2293,Scene 1/SyncT/02099.jpg,Scene 1/thermalMasks/02099.jpg
2294,Scene 1/SyncT/02100.jpg,Scene 1/thermalMasks/02100.jpg
2295,Scene 1/SyncT/02100.jpg,Scene 1/thermalMasks/02100.jpg
2296,Scene 1/SyncT/02101.jpg,Scene 1/thermalMasks/02101.jpg
2297,Scene 1/SyncT/02101.jpg,Scene 1/thermalMasks/02101.jpg
2298,Scene 1/SyncT/02102.jpg,Scene 1/thermalMasks/02102.jpg
2299,Scene 1/SyncT/02102.jpg,Scene 1/thermalMasks/02102.jpg
2300,Scene 1/SyncT/02103.jpg,Scene 1/thermalMasks/02103.jpg
2301,Scene 1/SyncT/02103.jpg,Scene 1/thermalMasks/02103.jpg
2302,Scene 1/SyncT/02104.jpg,Scene 1/thermalMasks/02104.jpg
2303,Scene 1/SyncT/02104.jpg,Scene 1/thermalMasks/02104.jpg
2304,Scene 1/SyncT/02105.jpg,Scene 1/thermalMasks/02105.jpg
2305,Scene 1/SyncT/02105.jpg,Scene 1/thermalMasks/02105.jpg
2306,Scene 1/SyncT/02106.jpg,Scene 1/thermalMasks/02106.jpg
2307,Scene 1/SyncT/02106.jpg,Scene 1/thermalMasks/02106.jpg
2308,Scene 1/SyncT/02107.jpg,Scene 1/thermalMasks/02107.jpg
2309,Scene 1/SyncT/02107.jpg,Scene 1/thermalMasks/02107.jpg
2310,Scene 1/SyncT/02108.jpg,Scene 1/thermalMasks/02108.jpg
2311,Scene 1/SyncT/02108.jpg,Scene 1/thermalMasks/02108.jpg
2312,Scene 1/SyncT/02109.jpg,Scene 1/thermalMasks/02109.jpg
2313,Scene 1/SyncT/02109.jpg,Scene 1/thermalMasks/02109.jpg
2314,Scene 1/SyncT/02110.jpg,Scene 1/thermalMasks/02110.jpg
2315,Scene 1/SyncT/02110.jpg,Scene 1/thermalMasks/02110.jpg
2316,Scene 1/SyncT/02111.jpg,Scene 1/thermalMasks/02111.jpg
2317,Scene 1/SyncT/02111.jpg,Scene 1/thermalMasks/02111.jpg
2318,Scene 1/SyncT/02112.jpg,Scene 1/thermalMasks/02112.jpg
2319,Scene 1/SyncT/02112.jpg,Scene 1/thermalMasks/02112.jpg
2320,Scene 1/SyncT/02113.jpg,Scene 1/thermalMasks/02113.jpg
2321,Scene 1/SyncT/02113.jpg,Scene 1/thermalMasks/02113.jpg
2322,Scene 1/SyncT/02114.jpg,Scene 1/thermalMasks/02114.jpg
2323,Scene 1/SyncT/02114.jpg,Scene 1/thermalMasks/02114.jpg
2324,Scene 1/SyncT/02115.jpg,Scene 1/thermalMasks/02115.jpg
2325,Scene 1/SyncT/02115.jpg,Scene 1/thermalMasks/02115.jpg
2326,Scene 1/SyncT/02116.jpg,Scene 1/thermalMasks/02116.jpg
2327,Scene 1/SyncT/02116.jpg,Scene 1/thermalMasks/02116.jpg
2328,Scene 1/SyncT/02117.jpg,Scene 1/thermalMasks/02117.jpg
2329,Scene 1/SyncT/02117.jpg,Scene 1/thermalMasks/02117.jpg
2330,Scene 1/SyncT/02118.jpg,Scene 1/thermalMasks/02118.jpg
2331,Scene 1/SyncT/02118.jpg,Scene 1/thermalMasks/02118.jpg
2332,Scene 1/SyncT/02119.jpg,Scene 1/thermalMasks/02119.jpg
2333,Scene 1/SyncT/02119.jpg,Scene 1/thermalMasks/02119.jpg
2334,Scene 1/SyncT/02120.jpg,Scene 1/thermalMasks/02120.jpg
2335,Scene 1/SyncT/02120.jpg,Scene 1/thermalMasks/02120.jpg
2336,Scene 1/SyncT/02121.jpg,Scene 1/thermalMasks/02121.jpg
2337,Scene 1/SyncT/02121.jpg,Scene 1/thermalMasks/02121.jpg
2338,Scene 1/SyncT/02122.jpg,Scene 1/thermalMasks/02122.jpg
2339,Scene 1/SyncT/02122.jpg,Scene 1/thermalMasks/02122.jpg
2340,Scene 1/SyncT/02123.jpg,Scene 1/thermalMasks/02123.jpg
2341,Scene 1/SyncT/02123.jpg,Scene 1/thermalMasks/02123.jpg
2342,Scene 1/SyncT/02124.jpg,Scene 1/thermalMasks/02124.jpg
2343,Scene 1/SyncT/02124.jpg,Scene 1/thermalMasks/02124.jpg
2344,Scene 1/SyncT/02125.jpg,Scene 1/thermalMasks/02125.jpg
2345,Scene 1/SyncT/02125.jpg,Scene 1/thermalMasks/02125.jpg
2346,Scene 1/SyncT/02126.jpg,Scene 1/thermalMasks/02126.jpg
2347,Scene 1/SyncT/02126.jpg,Scene 1/thermalMasks/02126.jpg
2348,Scene 1/SyncT/02127.jpg,Scene 1/thermalMasks/02127.jpg
2349,Scene 1/SyncT/02127.jpg,Scene 1/thermalMasks/02127.jpg
2350,Scene 1/SyncT/02128.jpg,Scene 1/thermalMasks/02128.jpg
2351,Scene 1/SyncT/02128.jpg,Scene 1/thermalMasks/02128.jpg
2352,Scene 1/SyncT/02129.jpg,Scene 1/thermalMasks/02129.jpg
2353,Scene 1/SyncT/02129.jpg,Scene 1/thermalMasks/02129.jpg
2354,Scene 1/SyncT/02130.jpg,Scene 1/thermalMasks/02130.jpg
2355,Scene 1/SyncT/02130.jpg,Scene 1/thermalMasks/02130.jpg
2356,Scene 1/SyncT/02131.jpg,Scene 1/thermalMasks/02131.jpg
2357,Scene 1/SyncT/02131.jpg,Scene 1/thermalMasks/02131.jpg
2358,Scene 1/SyncT/02132.jpg,Scene 1/thermalMasks/02132.jpg
2359,Scene 1/SyncT/02132.jpg,Scene 1/thermalMasks/02132.jpg
2360,Scene 1/../../../Annotation/Annotation - No dontcare/Scene 1/SyncT/02133.jpg,Scene 1/thermalMasks/02133.jpg
2361,Scene 1/../../../Annotation/Annotation - No dontcare/Scene 1/SyncT/02133.jpg,Scene 1/thermalMasks/02133.jpg
2362,Scene 1/SyncT/02134.jpg,Scene 1/thermalMasks/02134.jpg
2363,Scene 1/SyncT/02134.jpg,Scene 1/thermalMasks/02134.jpg
2364,Scene 1/SyncT/02135.jpg,Scene 1/thermalMasks/02135.jpg
2365,Scene 1/SyncT/02135.jpg,Scene 1/thermalMasks/02135.jpg
2366,Scene 1/SyncT/02136.jpg,Scene 1/thermalMasks/02136.jpg
2367,Scene 1/SyncT/02136.jpg,Scene 1/thermalMasks/02136.jpg
2368,Scene 1/SyncT/02137.jpg,Scene 1/thermalMasks/02137.jpg
2369,Scene 1/SyncT/02137.jpg,Scene 1/thermalMasks/02137.jpg
2370,Scene 1/SyncT/02138.jpg,Scene 1/thermalMasks/02138.jpg
2371,Scene 1/SyncT/02138.jpg,Scene 1/thermalMasks/02138.jpg
2372,Scene 1/SyncT/02139.jpg,Scene 1/thermalMasks/02139.jpg
2373,Scene 1/SyncT/02139.jpg,Scene 1/thermalMasks/02139.jpg
2374,Scene 1/SyncT/02140.jpg,Scene 1/thermalMasks/02140.jpg
2375,Scene 1/SyncT/02140.jpg,Scene 1/thermalMasks/02140.jpg
2376,Scene 1/SyncT/02141.jpg,Scene 1/thermalMasks/02141.jpg
2377,Scene 1/SyncT/02141.jpg,Scene 1/thermalMasks/02141.jpg
2378,Scene 1/SyncT/02142.jpg,Scene 1/thermalMasks/02142.jpg
2379,Scene 1/SyncT/02142.jpg,Scene 1/thermalMasks/02142.jpg
2380,Scene 1/SyncT/02143.jpg,Scene 1/thermalMasks/02143.jpg
2381,Scene 1/SyncT/02143.jpg,Scene 1/thermalMasks/02143.jpg
2382,Scene 1/SyncT/02144.jpg,Scene 1/thermalMasks/02144.jpg
2383,Scene 1/SyncT/02144.jpg,Scene 1/thermalMasks/02144.jpg
2384,Scene 1/SyncT/02145.jpg,Scene 1/thermalMasks/02145.jpg
2385,Scene 1/SyncT/02145.jpg,Scene 1/thermalMasks/02145.jpg
2386,Scene 1/SyncT/02146.jpg,Scene 1/thermalMasks/02146.jpg
2387,Scene 1/SyncT/02146.jpg,Scene 1/thermalMasks/02146.jpg
2388,Scene 1/SyncT/02147.jpg,Scene 1/thermalMasks/02147.jpg
2389,Scene 1/SyncT/02147.jpg,Scene 1/thermalMasks/02147.jpg
2390,Scene 1/SyncT/02148.jpg,Scene 1/thermalMasks/02148.jpg
2391,Scene 1/SyncT/02148.jpg,Scene 1/thermalMasks/02148.jpg
2392,Scene 1/SyncT/02149.jpg,Scene 1/thermalMasks/02149.jpg
2393,Scene 1/SyncT/02149.jpg,Scene 1/thermalMasks/02149.jpg
2394,Scene 1/SyncT/02150.jpg,Scene 1/thermalMasks/02150.jpg
2395,Scene 1/SyncT/02150.jpg,Scene 1/thermalMasks/02150.jpg
2396,Scene 1/SyncT/02151.jpg,Scene 1/thermalMasks/02151.jpg
2397,Scene 1/SyncT/02151.jpg,Scene 1/thermalMasks/02151.jpg
2398,Scene 1/SyncT/02152.jpg,Scene 1/thermalMasks/02152.jpg
2399,Scene 1/SyncT/02152.jpg,Scene 1/thermalMasks/02152.jpg
2400,Scene 1/SyncT/02153.jpg,Scene 1/thermalMasks/02153.jpg
2401,Scene 1/SyncT/02153.jpg,Scene 1/thermalMasks/02153.jpg
2402,Scene 1/SyncT/02154.jpg,Scene 1/thermalMasks/02154.jpg
2403,Scene 1/SyncT/02154.jpg,Scene 1/thermalMasks/02154.jpg
2404,Scene 1/SyncT/02155.jpg,Scene 1/thermalMasks/02155.jpg
2405,Scene 1/SyncT/02155.jpg,Scene 1/thermalMasks/02155.jpg
2406,Scene 1/SyncT/02156.jpg,Scene 1/thermalMasks/02156.jpg
2407,Scene 1/SyncT/02156.jpg,Scene 1/thermalMasks/02156.jpg
2408,Scene 1/SyncT/02157.jpg,Scene 1/thermalMasks/02157.jpg
2409,Scene 1/SyncT/02157.jpg,Scene 1/thermalMasks/02157.jpg
2410,Scene 1/SyncT/02158.jpg,Scene 1/thermalMasks/02158.jpg
2411,Scene 1/SyncT/02158.jpg,Scene 1/thermalMasks/02158.jpg
2412,Scene 1/SyncT/02159.jpg,Scene 1/thermalMasks/02159.jpg
2413,Scene 1/SyncT/02159.jpg,Scene 1/thermalMasks/02159.jpg
2414,Scene 1/SyncT/02160.jpg,Scene 1/thermalMasks/02160.jpg
2415,Scene 1/SyncT/02160.jpg,Scene 1/thermalMasks/02160.jpg
2416,Scene 1/SyncT/02161.jpg,Scene 1/thermalMasks/02161.jpg
2417,Scene 1/SyncT/02161.jpg,Scene 1/thermalMasks/02161.jpg
2418,Scene 1/SyncT/02162.jpg,Scene 1/thermalMasks/02162.jpg
2419,Scene 1/SyncT/02162.jpg,Scene 1/thermalMasks/02162.jpg
2420,Scene 1/SyncT/02163.jpg,Scene 1/thermalMasks/02163.jpg
2421,Scene 1/SyncT/02163.jpg,Scene 1/thermalMasks/02163.jpg
2422,Scene 1/SyncT/02164.jpg,Scene 1/thermalMasks/02164.jpg
2423,Scene 1/SyncT/02164.jpg,Scene 1/thermalMasks/02164.jpg
2424,Scene 1/SyncT/02165.jpg,Scene 1/thermalMasks/02165.jpg
2425,Scene 1/SyncT/02165.jpg,Scene 1/thermalMasks/02165.jpg
2426,Scene 1/SyncT/02166.jpg,Scene 1/thermalMasks/02166.jpg
2427,Scene 1/SyncT/02166.jpg,Scene 1/thermalMasks/02166.jpg
2428,Scene 1/SyncT/02167.jpg,Scene 1/thermalMasks/02167.jpg
2429,Scene 1/SyncT/02167.jpg,Scene 1/thermalMasks/02167.jpg
2430,Scene 1/SyncT/02168.jpg,Scene 1/thermalMasks/02168.jpg
2431,Scene 1/SyncT/02168.jpg,Scene 1/thermalMasks/02168.jpg
2432,Scene 1/SyncT/02169.jpg,Scene 1/thermalMasks/02169.jpg
2433,Scene 1/SyncT/02169.jpg,Scene 1/thermalMasks/02169.jpg
2434,Scene 1/SyncT/02170.jpg,Scene 1/thermalMasks/02170.jpg
2435,Scene 1/SyncT/02170.jpg,Scene 1/thermalMasks/02170.jpg
2436,Scene 1/SyncT/02171.jpg,Scene 1/thermalMasks/02171.jpg
2437,Scene 1/SyncT/02171.jpg,Scene 1/thermalMasks/02171.jpg
2438,Scene 1/SyncT/02172.jpg,Scene 1/thermalMasks/02172.jpg
2439,Scene 1/SyncT/02172.jpg,Scene 1/thermalMasks/02172.jpg
2440,Scene 1/SyncT/02173.jpg,Scene 1/thermalMasks/02173.jpg
2441,Scene 1/SyncT/02173.jpg,Scene 1/thermalMasks/02173.jpg
2442,Scene 1/SyncT/02174.jpg,Scene 1/thermalMasks/02174.jpg
2443,Scene 1/SyncT/02174.jpg,Scene 1/thermalMasks/02174.jpg
2444,Scene 1/SyncT/02175.jpg,Scene 1/thermalMasks/02175.jpg
2445,Scene 1/SyncT/02175.jpg,Scene 1/thermalMasks/02175.jpg
2446,Scene 1/SyncT/02176.jpg,Scene 1/thermalMasks/02176.jpg
2447,Scene 1/SyncT/02176.jpg,Scene 1/thermalMasks/02176.jpg
2448,Scene 1/SyncT/02177.jpg,Scene 1/thermalMasks/02177.jpg
2449,Scene 1/SyncT/02177.jpg,Scene 1/thermalMasks/02177.jpg
2450,Scene 1/SyncT/02178.jpg,Scene 1/thermalMasks/02178.jpg
2451,Scene 1/SyncT/02178.jpg,Scene 1/thermalMasks/02178.jpg
2452,Scene 1/SyncT/02179.jpg,Scene 1/thermalMasks/02179.jpg
2453,Scene 1/SyncT/02179.jpg,Scene 1/thermalMasks/02179.jpg
2454,Scene 1/SyncT/02180.jpg,Scene 1/thermalMasks/02180.jpg
2455,Scene 1/SyncT/02180.jpg,Scene 1/thermalMasks/02180.jpg
2456,Scene 1/SyncT/02181.jpg,Scene 1/thermalMasks/02181.jpg
2457,Scene 1/SyncT/02181.jpg,Scene 1/thermalMasks/02181.jpg
2458,Scene 1/SyncT/02182.jpg,Scene 1/thermalMasks/02182.jpg
2459,Scene 1/SyncT/02182.jpg,Scene 1/thermalMasks/02182.jpg
2460,Scene 1/SyncT/02183.jpg,Scene 1/thermalMasks/02183.jpg
2461,Scene 1/SyncT/02183.jpg,Scene 1/thermalMasks/02183.jpg
2462,Scene 1/SyncT/02184.jpg,Scene 1/thermalMasks/02184.jpg
2463,Scene 1/SyncT/02184.jpg,Scene 1/thermalMasks/02184.jpg
2464,Scene 1/SyncT/02185.jpg,Scene 1/thermalMasks/02185.jpg
2465,Scene 1/SyncT/02185.jpg,Scene 1/thermalMasks/02185.jpg
2466,Scene 1/SyncT/02186.jpg,Scene 1/thermalMasks/02186.jpg
2467,Scene 1/SyncT/02186.jpg,Scene 1/thermalMasks/02186.jpg
2468,Scene 1/SyncT/02187.jpg,Scene 1/thermalMasks/02187.jpg
2469,Scene 1/SyncT/02187.jpg,Scene 1/thermalMasks/02187.jpg
2470,Scene 1/SyncT/02188.jpg,Scene 1/thermalMasks/02188.jpg
2471,Scene 1/SyncT/02188.jpg,Scene 1/thermalMasks/02188.jpg
2472,Scene 1/SyncT/02189.jpg,Scene 1/thermalMasks/02189.jpg
2473,Scene 1/SyncT/02189.jpg,Scene 1/thermalMasks/02189.jpg
2474,Scene 1/SyncT/02190.jpg,Scene 1/thermalMasks/02190.jpg
2475,Scene 1/SyncT/02190.jpg,Scene 1/thermalMasks/02190.jpg
2476,Scene 1/SyncT/02191.jpg,Scene 1/thermalMasks/02191.jpg
2477,Scene 1/SyncT/02191.jpg,Scene 1/thermalMasks/02191.jpg
2478,Scene 1/SyncT/02192.jpg,Scene 1/thermalMasks/02192.jpg
2479,Scene 1/SyncT/02192.jpg,Scene 1/thermalMasks/02192.jpg
2480,Scene 1/SyncT/02193.jpg,Scene 1/thermalMasks/02193.jpg
2481,Scene 1/SyncT/02193.jpg,Scene 1/thermalMasks/02193.jpg
2482,Scene 1/SyncT/02194.jpg,Scene 1/thermalMasks/02194.jpg
2483,Scene 1/SyncT/02194.jpg,Scene 1/thermalMasks/02194.jpg
2484,Scene 1/SyncT/02195.jpg,Scene 1/thermalMasks/02195.jpg
